# NEST version: 3.5
# RecordingBackendASCII version: 2
sender	time_ms	V_m
7522	500.000	-57.602
7523	500.000	-54.881
7524	500.000	-60.921
7525	500.000	-60.846
7526	500.000	-56.870
7527	500.000	-60.310
7528	500.000	-52.643
7529	500.000	-59.511
7530	500.000	-57.634
7531	500.000	-58.237
7532	500.000	-54.911
7533	500.000	-57.947
7534	500.000	-59.214
7535	500.000	-59.186
7536	500.000	-63.260
7537	500.000	-54.776
7538	500.000	-51.646
7539	500.000	-62.354
7540	500.000	-53.447
7541	500.000	-54.398
7542	500.000	-59.948
7543	500.000	-57.304
7544	500.000	-54.375
7545	500.000	-61.082
7546	500.000	-62.282
7547	500.000	-54.826
7548	500.000	-56.138
7549	500.000	-55.086
7550	500.000	-50.355
7551	500.000	-57.912
7552	500.000	-52.989
7553	500.000	-55.298
7554	500.000	-55.575
7555	500.000	-53.957
7556	500.000	-59.818
7557	500.000	-54.219
7558	500.000	-59.565
7559	500.000	-54.473
7560	500.000	-52.136
7561	500.000	-53.701
7562	500.000	-51.547
7563	500.000	-55.552
7564	500.000	-65.000
7565	500.000	-55.150
7566	500.000	-52.394
7567	500.000	-60.538
7568	500.000	-56.544
7569	500.000	-53.155
7570	500.000	-58.210
7571	500.000	-52.736
7572	500.000	-57.647
7573	500.000	-60.591
7574	500.000	-56.774
7575	500.000	-61.196
7576	500.000	-57.281
7577	500.000	-52.654
7578	500.000	-60.421
7579	500.000	-58.005
7580	500.000	-65.000
7581	500.000	-56.345
7582	500.000	-56.503
7583	500.000	-56.744
7584	500.000	-56.879
7585	500.000	-61.198
7586	500.000	-58.164
7587	500.000	-53.650
7588	500.000	-55.165
7589	500.000	-56.767
7590	500.000	-59.568
7591	500.000	-61.920
7592	500.000	-54.044
7593	500.000	-59.656
7594	500.000	-60.614
7595	500.000	-52.384
7596	500.000	-52.702
7597	500.000	-52.968
7598	500.000	-53.549
7599	500.000	-56.663
7600	500.000	-58.448
7601	500.000	-52.897
7602	500.000	-55.265
7603	500.000	-59.735
7604	500.000	-52.138
7605	500.000	-60.261
7606	500.000	-59.816
7607	500.000	-51.457
7608	500.000	-55.693
7609	500.000	-59.511
7610	500.000	-54.183
7611	500.000	-62.602
7612	500.000	-55.131
7613	500.000	-65.000
7614	500.000	-51.981
7615	500.000	-61.491
7616	500.000	-58.713
7617	500.000	-51.929
7618	500.000	-56.593
7619	500.000	-52.346
7620	500.000	-56.511
7621	500.000	-53.354
7622	500.000	-58.752
7623	500.000	-56.738
7624	500.000	-55.882
7625	500.000	-54.436
7626	500.000	-58.171
7627	500.000	-53.714
7628	500.000	-56.294
7629	500.000	-60.821
7630	500.000	-57.440
7631	500.000	-61.324
7632	500.000	-56.697
7633	500.000	-54.711
7634	500.000	-60.324
7635	500.000	-55.153
7636	500.000	-54.813
7637	500.000	-57.382
7638	500.000	-60.551
7639	500.000	-60.439
7640	500.000	-51.254
7641	500.000	-58.696
7642	500.000	-58.352
7643	500.000	-56.679
7644	500.000	-55.863
7645	500.000	-54.459
7646	500.000	-52.991
7647	500.000	-57.058
7648	500.000	-56.163
7649	500.000	-63.763
7650	500.000	-57.138
7651	500.000	-59.887
7652	500.000	-56.926
7653	500.000	-58.102
7654	500.000	-57.605
7655	500.000	-55.098
7656	500.000	-56.886
7657	500.000	-53.781
7658	500.000	-58.521
7659	500.000	-56.749
7660	500.000	-52.936
7661	500.000	-54.938
7662	500.000	-58.760
7663	500.000	-53.789
7664	500.000	-60.045
7665	500.000	-60.448
7666	500.000	-53.851
7667	500.000	-51.887
7668	500.000	-58.687
7669	500.000	-65.000
7670	500.000	-53.167
7671	500.000	-54.602
7672	500.000	-58.180
7673	500.000	-57.772
7674	500.000	-61.140
7675	500.000	-58.236
7676	500.000	-56.124
7677	500.000	-54.952
7678	500.000	-53.170
7679	500.000	-55.766
7680	500.000	-55.680
7681	500.000	-52.875
7682	500.000	-56.181
7683	500.000	-56.663
7684	500.000	-52.211
7685	500.000	-54.919
7686	500.000	-60.802
7687	500.000	-58.907
7688	500.000	-56.731
7689	500.000	-57.107
7690	500.000	-56.323
7691	500.000	-56.208
7692	500.000	-64.740
7693	500.000	-57.174
7694	500.000	-59.335
7695	500.000	-56.262
7696	500.000	-56.221
7697	500.000	-54.428
7698	500.000	-55.325
7699	500.000	-57.551
7700	500.000	-56.196
7701	500.000	-54.739
7702	500.000	-56.062
7703	500.000	-59.076
7704	500.000	-56.981
7705	500.000	-60.497
7706	500.000	-52.288
7707	500.000	-54.133
7708	500.000	-53.729
7709	500.000	-54.043
7710	500.000	-56.697
7711	500.000	-55.886
7712	500.000	-57.790
7713	500.000	-58.794
7714	500.000	-57.275
7715	500.000	-50.817
7716	500.000	-51.152
7717	500.000	-54.914
7423	501.000	-64.295
7424	501.000	-59.836
7425	501.000	-55.376
7426	501.000	-53.637
7427	501.000	-58.265
7428	501.000	-59.372
7429	501.000	-52.470
7430	501.000	-58.009
7431	501.000	-54.927
7432	501.000	-59.473
7433	501.000	-53.197
7434	501.000	-61.407
7435	501.000	-61.523
7436	501.000	-51.346
7437	501.000	-56.210
7438	501.000	-53.890
7439	501.000	-56.648
7440	501.000	-57.401
7441	501.000	-55.818
7442	501.000	-61.070
7443	501.000	-61.890
7444	501.000	-52.968
7445	501.000	-60.868
7446	501.000	-55.280
7447	501.000	-65.000
7448	501.000	-58.091
7449	501.000	-57.335
7450	501.000	-55.921
7451	501.000	-54.097
7452	501.000	-55.840
7453	501.000	-61.639
7454	501.000	-55.765
7455	501.000	-53.474
7456	501.000	-55.461
7457	501.000	-56.026
7458	501.000	-56.576
7459	501.000	-58.826
7460	501.000	-56.199
7461	501.000	-52.405
7462	501.000	-54.511
7463	501.000	-54.318
7464	501.000	-60.119
7465	501.000	-59.759
7466	501.000	-51.767
7467	501.000	-55.869
7468	501.000	-54.553
7469	501.000	-56.859
7470	501.000	-54.657
7471	501.000	-58.058
7472	501.000	-55.562
7473	501.000	-68.201
7474	501.000	-55.529
7475	501.000	-52.127
7476	501.000	-58.208
7477	501.000	-52.821
7478	501.000	-58.627
7479	501.000	-55.587
7480	501.000	-54.200
7481	501.000	-59.064
7482	501.000	-52.299
7483	501.000	-53.273
7484	501.000	-56.756
7485	501.000	-60.168
7486	501.000	-55.075
7487	501.000	-60.374
7488	501.000	-58.335
7489	501.000	-50.834
7490	501.000	-57.011
7491	501.000	-53.843
7492	501.000	-55.145
7493	501.000	-52.016
7494	501.000	-55.022
7495	501.000	-59.308
7496	501.000	-55.865
7497	501.000	-54.970
7498	501.000	-52.447
7499	501.000	-52.381
7500	501.000	-64.456
7501	501.000	-55.908
7502	501.000	-61.213
7503	501.000	-55.768
7504	501.000	-56.904
7505	501.000	-56.265
7506	501.000	-60.270
7507	501.000	-53.459
7508	501.000	-57.190
7509	501.000	-57.509
7510	501.000	-57.326
7511	501.000	-55.634
7512	501.000	-56.496
7513	501.000	-58.445
7514	501.000	-60.114
7515	501.000	-55.642
7516	501.000	-52.107
7517	501.000	-59.367
7518	501.000	-52.433
7519	501.000	-59.081
7520	501.000	-55.137
7521	501.000	-59.453
7522	501.000	-57.905
7523	501.000	-54.551
7524	501.000	-60.312
7525	501.000	-60.097
7526	501.000	-55.560
7527	501.000	-59.567
7528	501.000	-53.383
7529	501.000	-59.394
7530	501.000	-57.223
7531	501.000	-60.198
7532	501.000	-53.009
7533	501.000	-57.355
7534	501.000	-58.554
7535	501.000	-58.173
7536	501.000	-64.695
7537	501.000	-56.327
7538	501.000	-55.053
7539	501.000	-61.321
7540	501.000	-52.728
7541	501.000	-53.669
7542	501.000	-59.457
7543	501.000	-56.231
7544	501.000	-53.902
7545	501.000	-60.081
7546	501.000	-61.304
7547	501.000	-55.975
7548	501.000	-54.835
7549	501.000	-56.669
7550	501.000	-51.002
7551	501.000	-56.630
7552	501.000	-52.565
7553	501.000	-57.266
7554	501.000	-57.177
7555	501.000	-53.372
7556	501.000	-61.765
7557	501.000	-54.800
7558	501.000	-58.171
7559	501.000	-54.544
7560	501.000	-52.428
7561	501.000	-55.277
7562	501.000	-53.388
7563	501.000	-56.319
7564	501.000	-65.000
7565	501.000	-54.682
7566	501.000	-51.503
7567	501.000	-59.694
7568	501.000	-55.399
7569	501.000	-56.298
7570	501.000	-59.208
7571	501.000	-55.913
7572	501.000	-61.722
7573	501.000	-59.701
7574	501.000	-55.619
7575	501.000	-60.791
7576	501.000	-56.646
7577	501.000	-55.148
7578	501.000	-59.940
7579	501.000	-61.035
7580	501.000	-65.000
7581	501.000	-57.902
7582	501.000	-55.789
7583	501.000	-55.594
7584	501.000	-56.749
7585	501.000	-60.829
7586	501.000	-58.471
7587	501.000	-54.015
7588	501.000	-55.262
7589	501.000	-57.780
7590	501.000	-59.691
7591	501.000	-61.244
7592	501.000	-53.182
7593	501.000	-59.596
7594	501.000	-62.739
7595	501.000	-51.665
7596	501.000	-52.005
7597	501.000	-53.466
7598	501.000	-54.056
7599	501.000	-55.596
7600	501.000	-58.190
7601	501.000	-51.646
7602	501.000	-55.303
7603	501.000	-62.956
7604	501.000	-51.849
7605	501.000	-59.500
7606	501.000	-60.471
7607	501.000	-51.982
7608	501.000	-55.465
7609	501.000	-59.966
7610	501.000	-51.577
7611	501.000	-62.268
7612	501.000	-54.781
7613	501.000	-65.000
7614	501.000	-51.771
7615	501.000	-62.631
7616	501.000	-60.389
7617	501.000	-52.500
7618	501.000	-60.951
7619	501.000	-52.233
7620	501.000	-57.393
7621	501.000	-54.496
7622	501.000	-57.523
7623	501.000	-57.400
7624	501.000	-56.558
7625	501.000	-55.712
7626	501.000	-59.050
7627	501.000	-53.681
7628	501.000	-58.727
7629	501.000	-60.222
7630	501.000	-59.045
7631	501.000	-68.453
7632	501.000	-56.708
7633	501.000	-54.801
7634	501.000	-59.363
7635	501.000	-54.855
7636	501.000	-53.420
7637	501.000	-57.655
7638	501.000	-62.042
7639	501.000	-63.386
7640	501.000	-50.782
7641	501.000	-58.326
7642	501.000	-57.622
7643	501.000	-55.760
7644	501.000	-55.195
7645	501.000	-55.127
7646	501.000	-53.186
7647	501.000	-57.880
7648	501.000	-55.476
7649	501.000	-63.397
7650	501.000	-56.378
7651	501.000	-60.244
7652	501.000	-56.354
7653	501.000	-56.880
7654	501.000	-56.757
7655	501.000	-55.186
7656	501.000	-55.496
7657	501.000	-52.944
7658	501.000	-56.979
7659	501.000	-56.501
7660	501.000	-53.547
7661	501.000	-54.379
7662	501.000	-57.433
7663	501.000	-53.677
7664	501.000	-58.936
7665	501.000	-58.950
7666	501.000	-53.381
7667	501.000	-51.556
7668	501.000	-59.560
7669	501.000	-62.998
7670	501.000	-53.575
7671	501.000	-57.292
7672	501.000	-57.535
7673	501.000	-56.979
7674	501.000	-61.391
7675	501.000	-57.923
7676	501.000	-57.097
7677	501.000	-54.528
7678	501.000	-53.877
7679	501.000	-56.911
7680	501.000	-56.651
7681	501.000	-54.133
7682	501.000	-59.178
7683	501.000	-56.099
7684	501.000	-52.021
7685	501.000	-53.731
7686	501.000	-61.177
7687	501.000	-60.070
7688	501.000	-56.069
7689	501.000	-57.149
7690	501.000	-55.883
7691	501.000	-56.589
7692	501.000	-63.576
7693	501.000	-57.038
7694	501.000	-60.814
7695	501.000	-59.086
7696	501.000	-58.082
7697	501.000	-54.031
7698	501.000	-55.675
7699	501.000	-58.076
7700	501.000	-55.285
7701	501.000	-55.128
7702	501.000	-56.154
7703	501.000	-58.867
7704	501.000	-54.875
7705	501.000	-59.561
7706	501.000	-52.310
7707	501.000	-52.078
7708	501.000	-53.429
7709	501.000	-53.789
7710	501.000	-56.456
7711	501.000	-55.327
7712	501.000	-57.458
7713	501.000	-59.233
7714	501.000	-55.335
7715	501.000	-51.658
7716	501.000	-53.180
7717	501.000	-54.306
7423	502.000	-63.373
7424	502.000	-61.058
7425	502.000	-56.117
7426	502.000	-56.006
7427	502.000	-58.308
7428	502.000	-57.791
7429	502.000	-52.303
7430	502.000	-57.385
7431	502.000	-52.814
7432	502.000	-58.516
7433	502.000	-52.606
7434	502.000	-61.381
7435	502.000	-61.608
7436	502.000	-51.253
7437	502.000	-56.332
7438	502.000	-53.652
7439	502.000	-56.737
7440	502.000	-57.013
7441	502.000	-54.960
7442	502.000	-59.875
7443	502.000	-62.421
7444	502.000	-52.784
7445	502.000	-61.113
7446	502.000	-54.009
7447	502.000	-64.246
7448	502.000	-57.021
7449	502.000	-56.490
7450	502.000	-54.940
7451	502.000	-53.749
7452	502.000	-55.470
7453	502.000	-60.503
7454	502.000	-54.508
7455	502.000	-53.357
7456	502.000	-55.048
7457	502.000	-55.561
7458	502.000	-55.954
7459	502.000	-58.477
7460	502.000	-55.068
7461	502.000	-52.851
7462	502.000	-54.176
7463	502.000	-54.615
7464	502.000	-59.126
7465	502.000	-59.400
7466	502.000	-53.083
7467	502.000	-55.879
7468	502.000	-54.722
7469	502.000	-56.484
7470	502.000	-53.825
7471	502.000	-57.824
7472	502.000	-55.430
7473	502.000	-67.116
7474	502.000	-54.713
7475	502.000	-51.879
7476	502.000	-57.851
7477	502.000	-52.657
7478	502.000	-58.555
7479	502.000	-55.155
7480	502.000	-54.349
7481	502.000	-59.049
7482	502.000	-51.934
7483	502.000	-52.284
7484	502.000	-56.481
7485	502.000	-60.042
7486	502.000	-54.765
7487	502.000	-60.533
7488	502.000	-58.119
7489	502.000	-50.746
7490	502.000	-57.904
7491	502.000	-52.990
7492	502.000	-55.492
7493	502.000	-51.497
7494	502.000	-54.451
7495	502.000	-58.692
7496	502.000	-54.257
7497	502.000	-54.248
7498	502.000	-52.418
7499	502.000	-51.573
7500	502.000	-64.070
7501	502.000	-55.541
7502	502.000	-59.834
7503	502.000	-54.735
7504	502.000	-56.710
7505	502.000	-55.223
7506	502.000	-61.183
7507	502.000	-53.607
7508	502.000	-56.889
7509	502.000	-56.423
7510	502.000	-55.870
7511	502.000	-53.736
7512	502.000	-54.967
7513	502.000	-58.614
7514	502.000	-60.202
7515	502.000	-54.602
7516	502.000	-52.606
7517	502.000	-61.253
7518	502.000	-52.467
7519	502.000	-59.439
7520	502.000	-56.439
7521	502.000	-58.193
7522	502.000	-57.534
7523	502.000	-53.596
7524	502.000	-60.835
7525	502.000	-59.332
7526	502.000	-55.003
7527	502.000	-57.289
7528	502.000	-55.337
7529	502.000	-59.311
7530	502.000	-56.202
7531	502.000	-58.682
7532	502.000	-51.895
7533	502.000	-55.625
7534	502.000	-58.307
7535	502.000	-56.536
7536	502.000	-63.464
7537	502.000	-55.949
7538	502.000	-55.362
7539	502.000	-60.977
7540	502.000	-51.659
7541	502.000	-52.746
7542	502.000	-58.972
7543	502.000	-55.131
7544	502.000	-53.796
7545	502.000	-59.534
7546	502.000	-62.808
7547	502.000	-55.366
7548	502.000	-54.346
7549	502.000	-58.609
7550	502.000	-50.977
7551	502.000	-54.750
7552	502.000	-52.641
7553	502.000	-56.658
7554	502.000	-56.859
7555	502.000	-51.947
7556	502.000	-61.825
7557	502.000	-54.632
7558	502.000	-55.899
7559	502.000	-54.107
7560	502.000	-52.345
7561	502.000	-55.650
7562	502.000	-53.655
7563	502.000	-57.676
7564	502.000	-64.221
7565	502.000	-53.378
7566	502.000	-51.567
7567	502.000	-58.663
7568	502.000	-54.613
7569	502.000	-57.597
7570	502.000	-58.182
7571	502.000	-55.657
7572	502.000	-61.752
7573	502.000	-58.667
7574	502.000	-53.888
7575	502.000	-58.733
7576	502.000	-54.760
7577	502.000	-55.080
7578	502.000	-59.370
7579	502.000	-61.397
7580	502.000	-65.000
7581	502.000	-57.324
7582	502.000	-55.177
7583	502.000	-55.825
7584	502.000	-56.076
7585	502.000	-59.218
7586	502.000	-58.385
7587	502.000	-55.049
7588	502.000	-54.689
7589	502.000	-58.101
7590	502.000	-57.534
7591	502.000	-59.068
7592	502.000	-53.177
7593	502.000	-58.223
7594	502.000	-62.464
7595	502.000	-51.962
7596	502.000	-51.025
7597	502.000	-53.596
7598	502.000	-55.944
7599	502.000	-55.359
7600	502.000	-57.536
7601	502.000	-51.106
7602	502.000	-54.543
7603	502.000	-61.431
7604	502.000	-51.822
7605	502.000	-58.182
7606	502.000	-59.741
7607	502.000	-53.270
7608	502.000	-55.439
7609	502.000	-59.034
7610	502.000	-50.829
7611	502.000	-61.546
7612	502.000	-54.672
7613	502.000	-64.117
7614	502.000	-51.872
7615	502.000	-62.930
7616	502.000	-59.744
7617	502.000	-52.270
7618	502.000	-61.428
7619	502.000	-51.796
7620	502.000	-57.363
7621	502.000	-54.445
7622	502.000	-58.957
7623	502.000	-57.021
7624	502.000	-56.492
7625	502.000	-54.913
7626	502.000	-59.131
7627	502.000	-53.983
7628	502.000	-57.980
7629	502.000	-58.655
7630	502.000	-58.913
7631	502.000	-68.313
7632	502.000	-58.537
7633	502.000	-54.932
7634	502.000	-58.202
7635	502.000	-53.758
7636	502.000	-53.168
7637	502.000	-57.556
7638	502.000	-60.503
7639	502.000	-63.157
7640	502.000	-50.682
7641	502.000	-59.193
7642	502.000	-56.735
7643	502.000	-54.721
7644	502.000	-53.694
7645	502.000	-54.442
7646	502.000	-52.456
7647	502.000	-58.634
7648	502.000	-54.037
7649	502.000	-62.713
7650	502.000	-55.909
7651	502.000	-61.000
7652	502.000	-55.579
7653	502.000	-56.155
7654	502.000	-58.043
7655	502.000	-54.803
7656	502.000	-54.240
7657	502.000	-51.865
7658	502.000	-56.346
7659	502.000	-55.506
7660	502.000	-53.817
7661	502.000	-53.632
7662	502.000	-56.004
7663	502.000	-53.604
7664	502.000	-58.133
7665	502.000	-57.816
7666	502.000	-52.828
7667	502.000	-51.438
7668	502.000	-59.103
7669	502.000	-63.238
7670	502.000	-54.060
7671	502.000	-57.407
7672	502.000	-56.496
7673	502.000	-56.198
7674	502.000	-61.305
7675	502.000	-57.877
7676	502.000	-57.285
7677	502.000	-54.275
7678	502.000	-54.175
7679	502.000	-55.674
7680	502.000	-56.421
7681	502.000	-53.968
7682	502.000	-59.693
7683	502.000	-55.699
7684	502.000	-52.440
7685	502.000	-52.975
7686	502.000	-60.824
7687	502.000	-59.184
7688	502.000	-54.325
7689	502.000	-57.996
7690	502.000	-56.631
7691	502.000	-55.628
7692	502.000	-62.960
7693	502.000	-56.368
7694	502.000	-60.565
7695	502.000	-59.793
7696	502.000	-58.284
7697	502.000	-54.056
7698	502.000	-54.983
7699	502.000	-57.520
7700	502.000	-55.013
7701	502.000	-54.947
7702	502.000	-55.876
7703	502.000	-57.420
7704	502.000	-53.228
7705	502.000	-58.586
7706	502.000	-51.860
7707	502.000	-51.323
7708	502.000	-53.259
7709	502.000	-54.036
7710	502.000	-57.591
7711	502.000	-55.099
7712	502.000	-56.193
7713	502.000	-58.333
7714	502.000	-54.721
7715	502.000	-51.748
7716	502.000	-53.411
7717	502.000	-53.676
7423	503.000	-62.469
7424	503.000	-61.051
7425	503.000	-56.118
7426	503.000	-55.130
7427	503.000	-57.283
7428	503.000	-56.248
7429	503.000	-51.776
7430	503.000	-56.815
7431	503.000	-52.171
7432	503.000	-57.724
7433	503.000	-51.614
7434	503.000	-60.574
7435	503.000	-60.616
7436	503.000	-50.970
7437	503.000	-55.479
7438	503.000	-53.601
7439	503.000	-55.567
7440	503.000	-55.628
7441	503.000	-54.287
7442	503.000	-58.940
7443	503.000	-62.193
7444	503.000	-51.978
7445	503.000	-60.406
7446	503.000	-54.195
7447	503.000	-62.839
7448	503.000	-56.099
7449	503.000	-55.640
7450	503.000	-53.912
7451	503.000	-53.812
7452	503.000	-54.992
7453	503.000	-58.777
7454	503.000	-54.551
7455	503.000	-52.973
7456	503.000	-54.286
7457	503.000	-55.464
7458	503.000	-55.975
7459	503.000	-58.465
7460	503.000	-54.786
7461	503.000	-52.517
7462	503.000	-53.941
7463	503.000	-53.190
7464	503.000	-57.981
7465	503.000	-58.735
7466	503.000	-52.519
7467	503.000	-55.672
7468	503.000	-54.126
7469	503.000	-56.514
7470	503.000	-53.191
7471	503.000	-57.124
7472	503.000	-54.768
7473	503.000	-65.625
7474	503.000	-54.493
7475	503.000	-52.026
7476	503.000	-57.407
7477	503.000	-52.206
7478	503.000	-58.149
7479	503.000	-54.841
7480	503.000	-53.588
7481	503.000	-58.417
7482	503.000	-50.626
7483	503.000	-52.101
7484	503.000	-56.643
7485	503.000	-59.563
7486	503.000	-54.139
7487	503.000	-59.235
7488	503.000	-57.876
7489	503.000	-50.855
7490	503.000	-57.070
7491	503.000	-52.840
7492	503.000	-55.361
7493	503.000	-51.436
7494	503.000	-54.671
7495	503.000	-57.165
7496	503.000	-53.099
7497	503.000	-53.866
7498	503.000	-52.507
7499	503.000	-51.685
7500	503.000	-62.311
7501	503.000	-55.103
7502	503.000	-58.906
7503	503.000	-54.568
7504	503.000	-56.094
7505	503.000	-54.627
7506	503.000	-60.778
7507	503.000	-52.712
7508	503.000	-55.623
7509	503.000	-55.146
7510	503.000	-55.082
7511	503.000	-52.438
7512	503.000	-54.389
7513	503.000	-58.308
7514	503.000	-60.174
7515	503.000	-54.368
7516	503.000	-53.181
7517	503.000	-60.400
7518	503.000	-52.260
7519	503.000	-57.238
7520	503.000	-56.389
7521	503.000	-57.742
7522	503.000	-56.717
7523	503.000	-53.091
7524	503.000	-59.685
7525	503.000	-57.860
7526	503.000	-54.331
7527	503.000	-56.107
7528	503.000	-54.314
7529	503.000	-59.263
7530	503.000	-55.216
7531	503.000	-57.218
7532	503.000	-51.735
7533	503.000	-54.599
7534	503.000	-57.433
7535	503.000	-55.793
7536	503.000	-61.956
7537	503.000	-55.285
7538	503.000	-55.126
7539	503.000	-60.385
7540	503.000	-51.082
7541	503.000	-52.320
7542	503.000	-58.557
7543	503.000	-54.686
7544	503.000	-53.315
7545	503.000	-58.674
7546	503.000	-61.641
7547	503.000	-55.164
7548	503.000	-53.719
7549	503.000	-58.137
7550	503.000	-50.274
7551	503.000	-54.775
7552	503.000	-52.735
7553	503.000	-56.092
7554	503.000	-56.984
7555	503.000	-52.045
7556	503.000	-61.555
7557	503.000	-53.484
7558	503.000	-54.516
7559	503.000	-53.220
7560	503.000	-52.018
7561	503.000	-54.241
7562	503.000	-53.902
7563	503.000	-57.704
7564	503.000	-63.259
7565	503.000	-52.193
7566	503.000	-50.977
7567	503.000	-57.723
7568	503.000	-54.832
7569	503.000	-57.030
7570	503.000	-58.112
7571	503.000	-54.730
7572	503.000	-60.942
7573	503.000	-58.017
7574	503.000	-53.480
7575	503.000	-58.247
7576	503.000	-54.132
7577	503.000	-54.576
7578	503.000	-58.605
7579	503.000	-59.893
7580	503.000	-63.942
7581	503.000	-56.343
7582	503.000	-54.344
7583	503.000	-55.702
7584	503.000	-55.179
7585	503.000	-58.159
7586	503.000	-56.893
7587	503.000	-55.212
7588	503.000	-53.646
7589	503.000	-57.326
7590	503.000	-56.567
7591	503.000	-57.615
7592	503.000	-53.089
7593	503.000	-57.859
7594	503.000	-61.418
7595	503.000	-51.747
7596	503.000	-50.425
7597	503.000	-53.859
7598	503.000	-55.459
7599	503.000	-54.802
7600	503.000	-57.086
7601	503.000	-50.902
7602	503.000	-54.157
7603	503.000	-60.209
7604	503.000	-52.216
7605	503.000	-57.468
7606	503.000	-58.542
7607	503.000	-51.486
7608	503.000	-55.717
7609	503.000	-58.142
7610	503.000	-50.489
7611	503.000	-60.415
7612	503.000	-54.555
7613	503.000	-62.790
7614	503.000	-51.624
7615	503.000	-61.454
7616	503.000	-58.550
7617	503.000	-51.720
7618	503.000	-60.744
7619	503.000	-51.433
7620	503.000	-56.559
7621	503.000	-54.802
7622	503.000	-58.283
7623	503.000	-55.168
7624	503.000	-56.005
7625	503.000	-54.268
7626	503.000	-58.333
7627	503.000	-53.438
7628	503.000	-57.826
7629	503.000	-57.848
7630	503.000	-58.437
7631	503.000	-66.056
7632	503.000	-57.721
7633	503.000	-54.920
7634	503.000	-57.714
7635	503.000	-52.092
7636	503.000	-52.744
7637	503.000	-57.636
7638	503.000	-58.908
7639	503.000	-62.046
7640	503.000	-50.388
7641	503.000	-58.716
7642	503.000	-55.552
7643	503.000	-54.043
7644	503.000	-52.182
7645	503.000	-53.540
7646	503.000	-52.156
7647	503.000	-58.403
7648	503.000	-52.477
7649	503.000	-60.835
7650	503.000	-55.561
7651	503.000	-59.436
7652	503.000	-54.619
7653	503.000	-54.131
7654	503.000	-57.421
7655	503.000	-53.965
7656	503.000	-53.725
7657	503.000	-51.126
7658	503.000	-56.356
7659	503.000	-55.013
7660	503.000	-51.514
7661	503.000	-53.636
7662	503.000	-54.506
7663	503.000	-53.970
7664	503.000	-57.444
7665	503.000	-57.481
7666	503.000	-51.905
7667	503.000	-65.000
7668	503.000	-58.227
7669	503.000	-63.219
7670	503.000	-54.313
7671	503.000	-56.147
7672	503.000	-56.852
7673	503.000	-55.781
7674	503.000	-60.019
7675	503.000	-57.630
7676	503.000	-56.583
7677	503.000	-52.880
7678	503.000	-53.784
7679	503.000	-54.721
7680	503.000	-55.325
7681	503.000	-55.410
7682	503.000	-59.059
7683	503.000	-55.663
7684	503.000	-52.619
7685	503.000	-52.673
7686	503.000	-59.981
7687	503.000	-58.162
7688	503.000	-53.323
7689	503.000	-57.559
7690	503.000	-55.914
7691	503.000	-55.043
7692	503.000	-61.851
7693	503.000	-55.019
7694	503.000	-58.813
7695	503.000	-59.413
7696	503.000	-56.798
7697	503.000	-53.871
