# NEST version: 3.5
# RecordingBackendASCII version: 2
sender	time_ms
7442	0.100
7526	0.100
7423	713.200
7442	713.300
7575	713.400
7680	713.400
7445	713.500
7450	713.500
7455	713.500
7464	713.500
7477	713.500
7484	713.500
7489	713.500
7504	713.500
7512	713.500
7524	713.500
7529	713.500
7536	713.500
7543	713.500
7586	713.500
7630	713.500
7704	713.500
7443	713.600
7448	713.600
7457	713.600
7458	713.600
7460	713.600
7508	713.600
7509	713.600
7511	713.600
7516	713.600
7542	713.600
7551	713.600
7553	713.600
7556	713.600
7578	713.600
7613	713.600
7628	713.600
7633	713.600
7646	713.600
7658	713.600
7682	713.600
7701	713.600
7703	713.600
7711	713.600
7715	713.600
7437	713.700
7447	713.700
7451	713.700
7474	713.700
7479	713.700
7483	713.700
7487	713.700
7494	713.700
7502	713.700
7523	713.700
7526	713.700
7527	713.700
7547	713.700
7548	713.700
7549	713.700
7550	713.700
7552	713.700
7554	713.700
7559	713.700
7561	713.700
7566	713.700
7577	713.700
7582	713.700
7583	713.700
7584	713.700
7590	713.700
7591	713.700
7594	713.700
7598	713.700
7601	713.700
7605	713.700
7616	713.700
7619	713.700
7623	713.700
7625	713.700
7643	713.700
7647	713.700
7653	713.700
7664	713.700
7690	713.700
7709	713.700
7425	713.800
7427	713.800
7431	713.800
7432	713.800
7436	713.800
7439	713.800
7440	713.800
7444	713.800
7452	713.800
7456	713.800
7462	713.800
7466	713.800
7478	713.800
7481	713.800
7515	713.800
7525	713.800
7546	713.800
7555	713.800
7565	713.800
7573	713.800
7579	713.800
7580	713.800
7592	713.800
7593	713.800
7595	713.800
7604	713.800
7608	713.800
7614	713.800
7629	713.800
7632	713.800
7634	713.800
7635	713.800
7641	713.800
7642	713.800
7644	713.800
7648	713.800
7655	713.800
7661	713.800
7662	713.800
7676	713.800
7681	713.800
7688	713.800
7695	713.800
7708	713.800
7429	713.900
7459	713.900
7469	713.900
7472	713.900
7475	713.900
7480	713.900
7485	713.900
7486	713.900
7488	713.900
7493	713.900
7496	713.900
7510	713.900
7517	713.900
7521	713.900
7530	713.900
7532	713.900
7533	713.900
7537	713.900
7541	713.900
7544	713.900
7568	713.900
7570	713.900
7576	713.900
7603	713.900
7615	713.900
7618	713.900
7620	713.900
7622	713.900
7626	713.900
7645	713.900
7649	713.900
7650	713.900
7669	713.900
7684	713.900
7686	713.900
7697	713.900
7698	713.900
7710	713.900
7716	713.900
7426	714.000
7428	714.000
7441	714.000
7454	714.000
7471	714.000
7473	714.000
7491	714.000
7495	714.000
7497	714.000
7507	714.000
7514	714.000
7563	714.000
7567	714.000
7597	714.000
7606	714.000
7617	714.000
7627	714.000
7638	714.000
7666	714.000
7667	714.000
7668	714.000
7671	714.000
7674	714.000
7692	714.000
7694	714.000
7705	714.000
7435	714.100
7470	714.100
7492	714.100
7498	714.100
7501	714.100
7518	714.100
7519	714.100
7557	714.100
7560	714.100
7574	714.100
7600	714.100
7602	714.100
7621	714.100
7652	714.100
7654	714.100
7656	714.100
7657	714.100
7675	714.100
7691	714.100
7702	714.100
7706	714.100
7714	714.100
7424	714.200
7463	714.200
7476	714.200
7482	714.200
7503	714.200
7535	714.200
7539	714.200
7572	714.200
7589	714.200
7596	714.200
7624	714.200
7663	714.200
7677	714.200
7689	714.200
7558	714.300
7612	714.300
7685	714.300
7693	714.300
7713	714.300
7582	741.600
7586	742.100
7442	742.200
7543	742.500
7556	742.500
7608	742.500
7436	742.600
7552	742.600
7708	742.600
7611	742.700
7628	742.700
7441	742.800
7503	742.800
7567	742.800
7578	742.800
7716	742.800
7676	742.900
7709	742.900
7423	743.000
7438	743.000
7464	743.000
7566	743.000
7570	743.000
7704	743.000
7457	743.100
7517	743.100
7619	743.100
7643	743.100
7663	743.100
7428	743.200
7429	743.200
7439	743.200
7456	743.200
7490	743.200
7524	743.200
7533	743.200
7553	743.200
7568	743.200
7590	743.200
7680	743.200
7489	743.300
7502	743.300
7591	743.300
7635	743.300
7646	743.300
7650	743.300
7687	743.300
7703	743.300
7431	743.400
7448	743.400
7460	743.400
7476	743.400
7530	743.400
7554	743.400
7557	743.400
7561	743.400
7576	743.400
7645	743.400
7673	743.400
7698	743.400
7483	743.500
7511	743.500
7525	743.500
7538	743.500
7548	743.500
7559	743.500
7592	743.500
7642	743.500
7657	743.500
7668	743.500
7445	743.600
7470	743.600
7474	743.600
7509	743.600
7546	743.600
7574	743.600
7575	743.600
7594	743.600
7600	743.600
7609	743.600
7621	743.600
7461	743.700
7480	743.700
7492	743.700
7541	743.700
7545	743.700
7596	743.700
7670	743.700
7688	743.700
7695	743.700
7443	743.800
7498	743.800
7551	743.800
7463	743.900
7623	743.900
7666	743.900
7462	744.000
7478	744.000
7516	744.000
7678	744.000
7682	744.200
7655	744.500
7547	746.400
7641	747.300
7442	759.400
7698	759.400
7533	759.500
7553	759.500
7649	759.500
7458	759.900
7483	759.900
7502	759.900
7539	759.900
7582	759.900
7708	759.900
7568	760.000
7608	760.000
7448	760.100
7464	760.100
7496	760.100
7537	760.100
7538	760.100
7556	760.100
7665	760.100
7437	760.200
7438	760.200
7523	760.200
7552	760.200
7695	760.200
7699	760.200
7710	760.200
7443	760.300
7445	760.300
7473	760.300
7487	760.300
7488	760.300
7489	760.300
7515	760.300
7536	760.300
7578	760.300
7580	760.300
7595	760.300
7650	760.300
7450	760.400
7481	760.400
7485	760.400
7491	760.400
7535	760.400
7547	760.400
7565	760.400
7576	760.400
7629	760.400
7630	760.400
7643	760.400
7653	760.400
7711	760.400
7452	760.500
7460	760.500
7462	760.500
7482	760.500
7507	760.500
7516	760.500
7542	760.500
7543	760.500
7559	760.500
7673	760.500
7703	760.500
7432	760.600
7454	760.600
7456	760.600
7470	760.600
7476	760.600
7512	760.600
7594	760.600
7606	760.600
7611	760.600
7625	760.600
7635	760.600
7658	760.600
7680	760.600
7716	760.600
7441	760.700
7453	760.700
7457	760.700
7474	760.700
7525	760.700
7550	760.700
7555	760.700
7592	760.700
7613	760.700
7628	760.700
7642	760.700
7674	760.700
7682	760.700
7693	760.700
7694	760.700
7701	760.700
7439	760.800
7511	760.800
7527	760.800
7557	760.800
7566	760.800
7573	760.800
7588	760.800
7590	760.800
7596	760.800
7598	760.800
7638	760.800
7646	760.800
7668	760.800
7676	760.800
7423	760.900
7446	760.900
7597	760.900
7688	760.900
7478	761.000
7480	761.000
7504	761.000
7579	761.000
7428	761.100
7498	761.100
7508	761.100
7517	761.100
7477	761.200
7459	761.800
7556	779.300
7462	779.700
7537	779.700
7436	779.800
7552	779.800
7630	779.800
7646	779.800
7427	779.900
7448	779.900
7501	779.900
7549	779.900
7578	779.900
7582	779.900
7590	779.900
7704	779.900
7464	780.000
7489	780.000
7492	780.000
7510	780.000
7554	780.000
7586	780.000
7699	780.000
7438	780.100
7455	780.100
7457	780.100
7460	780.100
7516	780.100
7530	780.100
7547	780.100
7553	780.100
7594	780.100
7623	780.100
7697	780.100
7443	780.200
7445	780.200
7447	780.200
7474	780.200
7477	780.200
7481	780.200
7496	780.200
7524	780.200
7575	780.200
7576	780.200
7579	780.200
7698	780.200
7716	780.200
7466	780.300
7483	780.300
7495	780.300
7523	780.300
7542	780.300
7545	780.300
7561	780.300
7565	780.300
7566	780.300
7568	780.300
7614	780.300
7633	780.300
7644	780.300
7650	780.300
7655	780.300
7664	780.300
7668	780.300
7676	780.300
7708	780.300
7423	780.400
7456	780.400
7485	780.400
7494	780.400
7504	780.400
7517	780.400
7536	780.400
7538	780.400
7543	780.400
7550	780.400
7608	780.400
7619	780.400
7642	780.400
7681	780.400
7701	780.400
7705	780.400
7428	780.500
7442	780.500
7444	780.500
7472	780.500
7486	780.500
7487	780.500
7509	780.500
7525	780.500
7615	780.500
7625	780.500
7628	780.500
7629	780.500
7632	780.500
7653	780.500
7669	780.500
7671	780.500
7680	780.500
7711	780.500
7424	780.600
7451	780.600
7458	780.600
7469	780.600
7498	780.600
7507	780.600
7508	780.600
7527	780.600
7551	780.600
7557	780.600
7606	780.600
7613	780.600
7647	780.600
7648	780.600
7666	780.600
7670	780.600
7694	780.600
7431	780.700
7475	780.700
7478	780.700
7484	780.700
7511	780.700
7513	780.700
7518	780.700
7573	780.700
7583	780.700
7605	780.700
7675	780.700
7515	780.800
7559	780.800
7570	780.800
7596	780.800
7597	780.800
7627	780.800
7638	780.800
7660	780.800
7673	780.800
7688	780.800
7712	780.800
7439	780.900
7473	780.900
7602	780.900
7682	780.900
7441	781.000
7599	781.100
7649	781.200
7621	781.300
7677	781.600
7684	783.700
7496	802.200
7552	802.200
7586	802.400
7582	802.500
7633	802.500
7462	802.600
7635	802.600
7649	802.600
7427	802.700
7455	802.700
7458	802.700
7533	802.700
7594	802.700
