# NEST version: 3.5
# RecordingBackendASCII version: 2
sender	time_ms
13514	0.100
13921	0.100
13847	709.200
13599	709.400
13531	709.500
13688	709.500
13987	709.500
13630	709.600
13717	709.600
13966	709.600
13518	709.700
13537	709.700
13544	709.700
13712	709.700
13888	709.700
13895	709.700
13916	709.700
13985	709.700
13770	709.800
13804	709.800
13858	709.800
13523	709.900
13560	709.900
13577	709.900
13600	709.900
13658	709.900
13676	709.900
13701	709.900
13761	709.900
13785	709.900
13788	709.900
13793	709.900
13822	709.900
13878	709.900
13882	709.900
13929	709.900
13956	709.900
14001	709.900
13492	710.000
13510	710.000
13536	710.000
13552	710.000
13558	710.000
13589	710.000
13611	710.000
13613	710.000
13694	710.000
13702	710.000
13719	710.000
13784	710.000
13794	710.000
13823	710.000
13833	710.000
13846	710.000
13864	710.000
13915	710.000
13922	710.000
13945	710.000
13954	710.000
13976	710.000
13980	710.000
13991	710.000
13490	710.100
13496	710.100
13515	710.100
13554	710.100
13575	710.100
13593	710.100
13597	710.100
13605	710.100
13643	710.100
13645	710.100
13669	710.100
13683	710.100
13685	710.100
13698	710.100
13722	710.100
13729	710.100
13738	710.100
13781	710.100
13789	710.100
13792	710.100
13796	710.100
13797	710.100
13806	710.100
13813	710.100
13818	710.100
13844	710.100
13851	710.100
13853	710.100
13856	710.100
13871	710.100
13892	710.100
13896	710.100
13899	710.100
13919	710.100
13930	710.100
13973	710.100
14009	710.100
14014	710.100
14025	710.100
14027	710.100
14030	710.100
13506	710.200
13525	710.200
13550	710.200
13564	710.200
13569	710.200
13570	710.200
13625	710.200
13631	710.200
13659	710.200
13665	710.200
13680	710.200
13693	710.200
13708	710.200
13732	710.200
13741	710.200
13774	710.200
13775	710.200
13795	710.200
13798	710.200
13811	710.200
13825	710.200
13857	710.200
13910	710.200
13920	710.200
13959	710.200
13960	710.200
13964	710.200
13979	710.200
13981	710.200
13993	710.200
14007	710.200
14010	710.200
14019	710.200
13500	710.300
13508	710.300
13512	710.300
13520	710.300
13548	710.300
13585	710.300
13592	710.300
13594	710.300
13654	710.300
13664	710.300
13678	710.300
13679	710.300
13684	710.300
13692	710.300
13725	710.300
13727	710.300
13748	710.300
13750	710.300
13763	710.300
13787	710.300
13791	710.300
13800	710.300
13821	710.300
13834	710.300
13840	710.300
13859	710.300
13868	710.300
13874	710.300
13927	710.300
13943	710.300
13946	710.300
13950	710.300
13957	710.300
13958	710.300
13974	710.300
14018	710.300
14029	710.300
13528	710.400
13532	710.400
13542	710.400
13568	710.400
13578	710.400
13581	710.400
13584	710.400
13621	710.400
13626	710.400
13636	710.400
13637	710.400
13660	710.400
13671	710.400
13673	710.400
13733	710.400
13736	710.400
13743	710.400
13744	710.400
13745	710.400
13749	710.400
13759	710.400
13766	710.400
13769	710.400
13773	710.400
13778	710.400
13783	710.400
13824	710.400
13830	710.400
13848	710.400
13861	710.400
13862	710.400
13863	710.400
13865	710.400
13877	710.400
13891	710.400
13908	710.400
13932	710.400
13934	710.400
13935	710.400
13942	710.400
13963	710.400
13968	710.400
13995	710.400
13999	710.400
14008	710.400
14028	710.400
14033	710.400
13495	710.500
13505	710.500
13514	710.500
13535	710.500
13538	710.500
13563	710.500
13609	710.500
13614	710.500
13648	710.500
13650	710.500
13656	710.500
13662	710.500
13689	710.500
13696	710.500
13700	710.500
13731	710.500
13737	710.500
13746	710.500
13768	710.500
13801	710.500
13809	710.500
13828	710.500
13860	710.500
13867	710.500
13876	710.500
13886	710.500
13921	710.500
13923	710.500
13978	710.500
14022	710.500
14035	710.500
13489	710.600
13507	710.600
13539	710.600
13541	710.600
13546	710.600
13551	710.600
13567	710.600
13601	710.600
13602	710.600
13620	710.600
13644	710.600
13663	710.600
13695	710.600
13703	710.600
13715	710.600
13838	710.600
13839	710.600
13842	710.600
13893	710.600
13903	710.600
13933	710.600
13938	710.600
13965	710.600
14004	710.600
13530	710.700
13587	710.700
13735	710.700
13986	710.700
13527	710.800
13646	710.800
13682	710.800
13498	710.900
13883	710.900
13677	711.000
13702	712.800
13846	712.800
13888	712.800
14016	712.800
13516	712.900
13785	712.900
13804	712.900
13929	712.900
13991	712.900
13730	713.000
13789	713.000
13874	713.000
13895	713.000
13944	713.000
14023	713.000
13512	713.100
13552	713.100
13564	713.100
13569	713.100
13593	713.100
13607	713.100
13613	713.100
13669	713.100
13681	713.100
13684	713.100
13719	713.100
13722	713.100
13759	713.100
13775	713.100
13784	713.100
13792	713.100
13811	713.100
13824	713.100
13853	713.100
13862	713.100
13915	713.100
13924	713.100
13946	713.100
13959	713.100
13960	713.100
13993	713.100
14025	713.100
13492	713.200
13520	713.200
13537	713.200
13558	713.200
13560	713.200
13575	713.200
13578	713.200
13584	713.200
13608	713.200
