# NEST version: 3.5
# RecordingBackendASCII version: 2
sender	time_ms	V_m
7529	479.000	-79.028
7530	479.000	-79.028
7531	479.000	-79.028
7532	479.000	-79.028
7533	479.000	-79.028
7534	479.000	-79.028
7535	479.000	-79.028
7536	479.000	-79.028
7537	479.000	-79.028
7538	479.000	-79.028
7539	479.000	-79.028
7540	479.000	-79.028
7541	479.000	-79.028
7542	479.000	-79.028
7543	479.000	-79.028
7544	479.000	-79.028
7545	479.000	-79.028
7546	479.000	-79.028
7547	479.000	-79.028
7548	479.000	-79.028
7549	479.000	-79.028
7550	479.000	-79.028
7551	479.000	-79.028
7552	479.000	-79.028
7553	479.000	-79.028
7554	479.000	-79.028
7555	479.000	-79.028
7556	479.000	-79.028
7557	479.000	-79.028
7558	479.000	-79.028
7559	479.000	-79.028
7560	479.000	-79.028
7561	479.000	-79.028
7562	479.000	-79.028
7563	479.000	-79.028
7564	479.000	-79.028
7565	479.000	-79.028
7566	479.000	-79.028
7567	479.000	-79.028
7568	479.000	-79.028
7569	479.000	-79.028
7570	479.000	-79.028
7571	479.000	-79.028
7572	479.000	-79.028
7573	479.000	-79.028
7574	479.000	-79.028
7575	479.000	-79.028
7576	479.000	-79.028
7577	479.000	-79.028
7578	479.000	-79.028
7579	479.000	-79.028
7580	479.000	-79.028
7581	479.000	-79.028
7582	479.000	-79.028
7583	479.000	-79.028
7584	479.000	-79.028
7585	479.000	-79.028
7586	479.000	-79.028
7587	479.000	-79.028
7588	479.000	-79.028
7589	479.000	-79.028
7590	479.000	-79.028
7591	479.000	-79.028
7592	479.000	-79.028
7593	479.000	-79.028
7594	479.000	-79.028
7595	479.000	-79.028
7596	479.000	-79.028
7597	479.000	-79.028
7598	479.000	-79.028
7599	479.000	-79.028
7600	479.000	-79.028
7601	479.000	-79.028
7602	479.000	-79.028
7603	479.000	-79.028
7604	479.000	-79.028
7605	479.000	-79.028
7606	479.000	-79.028
7607	479.000	-79.028
7608	479.000	-79.028
7609	479.000	-79.028
7610	479.000	-79.028
7611	479.000	-79.028
7612	479.000	-79.028
7613	479.000	-79.028
7614	479.000	-79.028
7615	479.000	-79.028
7616	479.000	-79.028
7617	479.000	-79.028
7618	479.000	-79.028
7619	479.000	-79.028
7620	479.000	-79.028
7621	479.000	-79.028
7622	479.000	-79.028
7623	479.000	-79.028
7624	479.000	-79.028
7625	479.000	-79.028
7626	479.000	-79.028
7627	479.000	-79.028
7628	479.000	-79.028
7629	479.000	-79.028
7630	479.000	-79.028
7631	479.000	-79.028
7632	479.000	-79.028
7633	479.000	-79.028
7634	479.000	-79.028
7635	479.000	-79.028
7636	479.000	-79.028
7637	479.000	-79.028
7638	479.000	-79.028
7639	479.000	-79.028
7640	479.000	-79.028
7641	479.000	-79.028
7642	479.000	-79.028
7643	479.000	-79.028
7644	479.000	-79.028
7645	479.000	-79.028
7646	479.000	-79.028
7647	479.000	-79.028
7648	479.000	-79.028
7649	479.000	-79.028
7650	479.000	-79.028
7651	479.000	-79.028
7652	479.000	-79.028
7653	479.000	-79.028
7654	479.000	-79.028
7655	479.000	-79.028
7656	479.000	-79.028
7657	479.000	-79.028
7658	479.000	-79.028
7659	479.000	-79.028
7660	479.000	-79.028
7661	479.000	-79.028
7662	479.000	-79.028
7663	479.000	-79.028
7664	479.000	-79.028
7665	479.000	-79.028
7666	479.000	-79.028
7667	479.000	-79.028
7668	479.000	-79.028
7669	479.000	-79.028
7670	479.000	-79.028
7671	479.000	-79.028
7672	479.000	-79.028
7673	479.000	-79.028
7674	479.000	-79.028
7675	479.000	-79.028
7676	479.000	-79.028
7677	479.000	-79.028
7678	479.000	-79.028
7679	479.000	-79.028
7680	479.000	-79.028
7681	479.000	-79.028
7682	479.000	-79.028
7683	479.000	-79.028
7684	479.000	-79.028
7685	479.000	-79.028
7686	479.000	-79.028
7687	479.000	-79.028
7688	479.000	-79.028
7689	479.000	-79.028
7690	479.000	-79.028
7691	479.000	-79.028
7692	479.000	-79.028
7693	479.000	-79.028
7694	479.000	-79.028
7695	479.000	-79.028
7696	479.000	-79.028
7697	479.000	-79.028
7698	479.000	-79.028
7699	479.000	-79.028
7700	479.000	-79.028
7701	479.000	-79.028
7702	479.000	-79.028
7703	479.000	-79.028
7704	479.000	-79.028
7705	479.000	-79.028
7706	479.000	-79.028
7707	479.000	-79.028
7708	479.000	-79.028
7709	479.000	-79.028
7710	479.000	-79.028
7711	479.000	-79.028
7712	479.000	-79.028
7713	479.000	-79.028
7714	479.000	-79.028
7715	479.000	-79.028
7716	479.000	-79.028
7717	479.000	-79.028
7423	480.000	-79.028
7424	480.000	-79.028
7425	480.000	-79.028
7426	480.000	-79.028
7427	480.000	-79.028
7428	480.000	-79.028
7429	480.000	-79.028
7430	480.000	-79.028
7431	480.000	-79.028
7432	480.000	-79.028
7433	480.000	-79.028
7434	480.000	-79.028
7435	480.000	-79.028
7436	480.000	-79.028
7437	480.000	-79.028
7438	480.000	-79.028
7439	480.000	-79.028
7440	480.000	-79.028
7441	480.000	-79.028
7442	480.000	-79.028
7443	480.000	-79.028
7444	480.000	-79.028
7445	480.000	-79.028
7446	480.000	-79.028
7447	480.000	-79.028
7448	480.000	-79.028
7449	480.000	-79.028
7450	480.000	-79.028
7451	480.000	-79.028
7452	480.000	-79.028
7453	480.000	-79.028
7454	480.000	-79.028
7455	480.000	-79.028
7456	480.000	-79.028
7457	480.000	-79.028
7458	480.000	-79.028
7459	480.000	-79.028
7460	480.000	-79.028
7461	480.000	-79.028
7462	480.000	-79.028
7463	480.000	-79.028
7464	480.000	-79.028
7465	480.000	-79.028
7466	480.000	-79.028
7467	480.000	-79.028
7468	480.000	-79.028
7469	480.000	-79.028
7470	480.000	-79.028
7471	480.000	-79.028
7472	480.000	-79.028
7473	480.000	-79.028
7474	480.000	-79.028
7475	480.000	-79.028
7476	480.000	-79.028
7477	480.000	-79.028
7478	480.000	-79.028
7479	480.000	-79.028
7480	480.000	-79.028
7481	480.000	-79.028
7482	480.000	-79.028
7483	480.000	-79.028
7484	480.000	-79.028
7485	480.000	-79.028
7486	480.000	-79.028
7487	480.000	-79.028
7488	480.000	-79.028
7489	480.000	-79.028
7490	480.000	-79.028
7491	480.000	-79.028
7492	480.000	-79.028
7493	480.000	-79.028
7494	480.000	-79.028
7495	480.000	-79.028
7496	480.000	-79.028
7497	480.000	-79.028
7498	480.000	-79.028
7499	480.000	-79.028
7500	480.000	-79.028
7501	480.000	-79.028
7502	480.000	-79.028
7503	480.000	-79.028
7504	480.000	-79.028
7505	480.000	-79.028
7506	480.000	-79.028
7507	480.000	-79.028
7508	480.000	-79.028
7509	480.000	-79.028
7510	480.000	-79.028
7511	480.000	-79.028
7512	480.000	-79.028
7513	480.000	-79.028
7514	480.000	-79.028
7515	480.000	-79.028
7516	480.000	-79.028
7517	480.000	-79.028
7518	480.000	-79.028
7519	480.000	-79.028
7520	480.000	-79.028
7521	480.000	-79.028
7522	480.000	-79.028
7523	480.000	-79.028
7524	480.000	-79.028
7525	480.000	-79.028
7526	480.000	-79.028
7527	480.000	-79.028
7528	480.000	-79.028
7529	480.000	-79.028
7530	480.000	-79.028
7531	480.000	-79.028
7532	480.000	-79.028
7533	480.000	-79.028
7534	480.000	-79.028
7535	480.000	-79.028
7536	480.000	-79.028
7537	480.000	-79.028
7538	480.000	-79.028
7539	480.000	-79.028
7540	480.000	-79.028
7541	480.000	-79.028
7542	480.000	-79.028
7543	480.000	-79.028
7544	480.000	-79.028
7545	480.000	-79.028
7546	480.000	-79.028
7547	480.000	-79.028
7548	480.000	-79.028
7549	480.000	-79.028
7550	480.000	-79.028
7551	480.000	-79.028
7552	480.000	-79.028
7553	480.000	-79.028
7554	480.000	-79.028
7555	480.000	-79.028
7556	480.000	-79.028
7557	480.000	-79.028
7558	480.000	-79.028
7559	480.000	-79.028
7560	480.000	-79.028
7561	480.000	-79.028
7562	480.000	-79.028
7563	480.000	-79.028
7564	480.000	-79.028
7565	480.000	-79.028
7566	480.000	-79.028
7567	480.000	-79.028
7568	480.000	-79.028
7569	480.000	-79.028
7570	480.000	-79.028
7571	480.000	-79.028
7572	480.000	-79.028
7573	480.000	-79.028
7574	480.000	-79.028
7575	480.000	-79.028
7576	480.000	-79.028
7577	480.000	-79.028
7578	480.000	-79.028
7579	480.000	-79.028
7580	480.000	-79.028
7581	480.000	-79.028
7582	480.000	-79.028
7583	480.000	-79.028
7584	480.000	-79.028
7585	480.000	-79.028
7586	480.000	-79.028
7587	480.000	-79.028
7588	480.000	-79.028
7589	480.000	-79.028
7590	480.000	-79.028
7591	480.000	-79.028
7592	480.000	-79.028
7593	480.000	-79.028
7594	480.000	-79.028
7595	480.000	-79.028
7596	480.000	-79.028
7597	480.000	-79.028
7598	480.000	-79.028
7599	480.000	-79.028
7600	480.000	-79.028
7601	480.000	-79.028
7602	480.000	-79.028
7603	480.000	-79.028
7604	480.000	-79.028
7605	480.000	-79.028
7606	480.000	-79.028
7607	480.000	-79.028
7608	480.000	-79.028
7609	480.000	-79.028
7610	480.000	-79.028
7611	480.000	-79.028
7612	480.000	-79.028
7613	480.000	-79.028
7614	480.000	-79.028
7615	480.000	-79.028
7616	480.000	-79.028
7617	480.000	-79.028
7618	480.000	-79.028
7619	480.000	-79.028
7620	480.000	-79.028
7621	480.000	-79.028
7622	480.000	-79.028
7623	480.000	-79.028
7624	480.000	-79.028
7625	480.000	-79.028
7626	480.000	-79.028
7627	480.000	-79.028
7628	480.000	-79.028
7629	480.000	-79.028
7630	480.000	-79.028
7631	480.000	-79.028
7632	480.000	-79.028
7633	480.000	-79.028
7634	480.000	-79.028
7635	480.000	-79.028
7636	480.000	-79.028
7637	480.000	-79.028
7638	480.000	-79.028
7639	480.000	-79.028
7640	480.000	-79.028
7641	480.000	-79.028
7642	480.000	-79.028
7643	480.000	-79.028
7644	480.000	-79.028
7645	480.000	-79.028
7646	480.000	-79.028
7647	480.000	-79.028
7648	480.000	-79.028
7649	480.000	-79.028
7650	480.000	-79.028
7651	480.000	-79.028
7652	480.000	-79.028
7653	480.000	-79.028
7654	480.000	-79.028
7655	480.000	-79.028
7656	480.000	-79.028
7657	480.000	-79.028
7658	480.000	-79.028
7659	480.000	-79.028
7660	480.000	-79.028
7661	480.000	-79.028
7662	480.000	-79.028
7663	480.000	-79.028
7664	480.000	-79.028
7665	480.000	-79.028
7666	480.000	-79.028
7667	480.000	-79.028
7668	480.000	-79.028
7669	480.000	-79.028
7670	480.000	-79.028
7671	480.000	-79.028
7672	480.000	-79.028
7673	480.000	-79.028
7674	480.000	-79.028
7675	480.000	-79.028
7676	480.000	-79.028
7677	480.000	-79.028
7678	480.000	-79.028
7679	480.000	-79.028
7680	480.000	-79.028
7681	480.000	-79.028
7682	480.000	-79.028
7683	480.000	-79.028
7684	480.000	-79.028
7685	480.000	-79.028
7686	480.000	-79.028
7687	480.000	-79.028
7688	480.000	-79.028
7689	480.000	-79.028
7690	480.000	-79.028
7691	480.000	-79.028
7692	480.000	-79.028
7693	480.000	-79.028
7694	480.000	-79.028
7695	480.000	-79.028
7696	480.000	-79.028
7697	480.000	-79.028
7698	480.000	-79.028
7699	480.000	-79.028
7700	480.000	-79.028
7701	480.000	-79.028
7702	480.000	-79.028
7703	480.000	-79.028
7704	480.000	-79.028
7705	480.000	-79.028
7706	480.000	-79.028
7707	480.000	-79.028
7708	480.000	-79.028
7709	480.000	-79.028
7710	480.000	-79.028
7711	480.000	-79.028
7712	480.000	-79.028
7713	480.000	-79.028
7714	480.000	-79.028
7715	480.000	-79.028
7716	480.000	-79.028
7717	480.000	-79.028
7423	481.000	-79.028
7424	481.000	-79.028
7425	481.000	-79.028
7426	481.000	-79.028
7427	481.000	-79.028
7428	481.000	-79.028
7429	481.000	-79.028
7430	481.000	-79.028
7431	481.000	-79.028
7432	481.000	-79.028
7433	481.000	-79.028
7434	481.000	-79.028
7435	481.000	-79.028
7436	481.000	-79.028
7437	481.000	-79.028
7438	481.000	-79.028
7439	481.000	-79.028
7440	481.000	-79.028
7441	481.000	-79.028
7442	481.000	-79.028
7443	481.000	-79.028
7444	481.000	-79.028
7445	481.000	-79.028
7446	481.000	-79.028
7447	481.000	-79.028
7448	481.000	-79.028
7449	481.000	-79.028
7450	481.000	-79.028
7451	481.000	-79.028
7452	481.000	-79.028
7453	481.000	-79.028
7454	481.000	-79.028
7455	481.000	-79.028
7456	481.000	-79.028
7457	481.000	-79.028
7458	481.000	-79.028
7459	481.000	-79.028
7460	481.000	-79.028
7461	481.000	-79.028
7462	481.000	-79.028
7463	481.000	-79.028
7464	481.000	-79.028
7465	481.000	-79.028
7466	481.000	-79.028
7467	481.000	-79.028
7468	481.000	-79.028
7469	481.000	-79.028
7470	481.000	-79.028
7471	481.000	-79.028
7472	481.000	-79.028
7473	481.000	-79.028
7474	481.000	-79.028
7475	481.000	-79.028
7476	481.000	-79.028
7477	481.000	-79.028
7478	481.000	-79.028
7479	481.000	-79.028
7480	481.000	-79.028
7481	481.000	-79.028
7482	481.000	-79.028
7483	481.000	-79.028
7484	481.000	-79.028
7485	481.000	-79.028
7486	481.000	-79.028
7487	481.000	-79.028
7488	481.000	-79.028
7489	481.000	-79.028
7490	481.000	-79.028
7491	481.000	-79.028
7492	481.000	-79.028
7493	481.000	-79.028
7494	481.000	-79.028
7495	481.000	-79.028
7496	481.000	-79.028
7497	481.000	-79.028
7498	481.000	-79.028
7499	481.000	-79.028
7500	481.000	-79.028
7501	481.000	-79.028
7502	481.000	-79.028
7503	481.000	-79.028
7504	481.000	-79.028
7505	481.000	-79.028
7506	481.000	-79.028
7507	481.000	-79.028
7508	481.000	-79.028
7509	481.000	-79.028
7510	481.000	-79.028
7511	481.000	-79.028
7512	481.000	-79.028
7513	481.000	-79.028
7514	481.000	-79.028
7515	481.000	-79.028
7516	481.000	-79.028
7517	481.000	-79.028
7518	481.000	-79.028
7519	481.000	-79.028
7520	481.000	-79.028
7521	481.000	-79.028
7522	481.000	-79.028
7523	481.000	-79.028
7524	481.000	-79.028
7525	481.000	-79.028
7526	481.000	-79.028
7527	481.000	-79.028
7528	481.000	-79.028
7529	481.000	-79.028
7530	481.000	-79.028
7531	481.000	-79.028
7532	481.000	-79.028
7533	481.000	-79.028
7534	481.000	-79.028
7535	481.000	-79.028
7536	481.000	-79.028
7537	481.000	-79.028
7538	481.000	-79.028
7539	481.000	-79.028
7540	481.000	-79.028
7541	481.000	-79.028
7542	481.000	-79.028
7543	481.000	-79.028
7544	481.000	-79.028
7545	481.000	-79.028
7546	481.000	-79.028
7547	481.000	-79.028
7548	481.000	-79.028
7549	481.000	-79.028
7550	481.000	-79.028
7551	481.000	-79.028
7552	481.000	-79.028
7553	481.000	-79.028
7554	481.000	-79.028
7555	481.000	-79.028
7556	481.000	-79.028
7557	481.000	-79.028
7558	481.000	-79.028
7559	481.000	-79.028
7560	481.000	-79.028
7561	481.000	-79.028
7562	481.000	-79.028
7563	481.000	-79.028
7564	481.000	-79.028
7565	481.000	-79.028
7566	481.000	-79.028
7567	481.000	-79.028
7568	481.000	-79.028
7569	481.000	-79.028
7570	481.000	-79.028
7571	481.000	-79.028
7572	481.000	-79.028
7573	481.000	-79.028
7574	481.000	-79.028
7575	481.000	-79.028
7576	481.000	-79.028
7577	481.000	-79.028
7578	481.000	-79.028
7579	481.000	-79.028
7580	481.000	-79.028
7581	481.000	-79.028
7582	481.000	-79.028
7583	481.000	-79.028
7584	481.000	-79.028
7585	481.000	-79.028
7586	481.000	-79.028
7587	481.000	-79.028
7588	481.000	-79.028
7589	481.000	-79.028
7590	481.000	-79.028
7591	481.000	-79.028
7592	481.000	-79.028
7593	481.000	-79.028
7594	481.000	-79.028
7595	481.000	-79.028
7596	481.000	-79.028
7597	481.000	-79.028
7598	481.000	-79.028
7599	481.000	-79.028
7600	481.000	-79.028
7601	481.000	-79.028
7602	481.000	-79.028
7603	481.000	-79.028
7604	481.000	-79.028
7605	481.000	-79.028
7606	481.000	-79.028
7607	481.000	-79.028
7608	481.000	-79.028
7609	481.000	-79.028
7610	481.000	-79.028
7611	481.000	-79.028
7612	481.000	-79.028
7613	481.000	-79.028
7614	481.000	-79.028
7615	481.000	-79.028
7616	481.000	-79.028
7617	481.000	-79.028
7618	481.000	-79.028
7619	481.000	-79.028
7620	481.000	-79.028
7621	481.000	-79.028
7622	481.000	-79.028
7623	481.000	-79.028
7624	481.000	-79.028
7625	481.000	-79.028
7626	481.000	-79.028
7627	481.000	-79.028
7628	481.000	-79.028
7629	481.000	-79.028
7630	481.000	-79.028
7631	481.000	-79.028
7632	481.000	-79.028
7633	481.000	-79.028
7634	481.000	-79.028
7635	481.000	-79.028
7636	481.000	-79.028
7637	481.000	-79.028
7638	481.000	-79.028
7639	481.000	-79.028
7640	481.000	-79.028
7641	481.000	-79.028
7642	481.000	-79.028
7643	481.000	-79.028
7644	481.000	-79.028
7645	481.000	-79.028
7646	481.000	-79.028
7647	481.000	-79.028
7648	481.000	-79.028
7649	481.000	-79.028
7650	481.000	-79.028
7651	481.000	-79.028
7652	481.000	-79.028
7653	481.000	-79.028
7654	481.000	-79.028
7655	481.000	-79.028
7656	481.000	-79.028
7657	481.000	-79.028
7658	481.000	-79.028
7659	481.000	-79.028
7660	481.000	-79.028
7661	481.000	-79.028
7662	481.000	-79.028
7663	481.000	-79.028
7664	481.000	-79.028
7665	481.000	-79.028
7666	481.000	-79.028
7667	481.000	-79.028
7668	481.000	-79.028
7669	481.000	-79.028
7670	481.000	-79.028
7671	481.000	-79.028
7672	481.000	-79.028
7673	481.000	-79.028
7674	481.000	-79.028
7675	481.000	-79.028
7676	481.000	-79.028
7677	481.000	-79.028
7678	481.000	-79.028
7679	481.000	-79.028
7680	481.000	-79.028
7681	481.000	-79.028
7682	481.000	-79.028
7683	481.000	-79.028
7684	481.000	-79.028
7685	481.000	-79.028
7686	481.000	-79.028
7687	481.000	-79.028
7688	481.000	-79.028
7689	481.000	-79.028
7690	481.000	-79.028
7691	481.000	-79.028
7692	481.000	-79.028
7693	481.000	-79.028
7694	481.000	-79.028
7695	481.000	-79.028
7696	481.000	-79.028
7697	481.000	-79.028
7698	481.000	-79.028
7699	481.000	-79.028
7700	481.000	-79.028
7701	481.000	-79.028
7702	481.000	-79.028
7703	481.000	-79.028
7704	481.000	-79.028
7705	481.000	-79.028
7706	481.000	-79.028
7707	481.000	-79.028
7708	481.000	-79.028
7709	481.000	-79.028
7710	481.000	-79.028
7711	481.000	-79.028
7712	481.000	-79.028
7713	481.000	-79.028
7714	481.000	-79.028
7715	481.000	-79.028
7716	481.000	-79.028
7717	481.000	-79.028
7423	482.000	-79.028
7424	482.000	-79.028
7425	482.000	-79.028
7426	482.000	-79.028
7427	482.000	-79.028
7428	482.000	-79.028
7429	482.000	-79.028
7430	482.000	-79.028
7431	482.000	-79.028
7432	482.000	-79.028
7433	482.000	-79.028
7434	482.000	-79.028
7435	482.000	-79.028
7436	482.000	-79.028
7437	482.000	-79.028
7438	482.000	-79.028
7439	482.000	-79.028
7440	482.000	-79.028
7441	482.000	-79.028
7442	482.000	-79.028
7443	482.000	-79.028
7444	482.000	-79.028
7445	482.000	-79.028
7446	482.000	-79.028
7447	482.000	-79.028
7448	482.000	-79.028
7449	482.000	-79.028
7450	482.000	-79.028
7451	482.000	-79.028
7452	482.000	-79.028
7453	482.000	-79.028
7454	482.000	-79.028
7455	482.000	-79.028
7456	482.000	-79.028
7457	482.000	-79.028
7458	482.000	-79.028
7459	482.000	-79.028
7460	482.000	-79.028
7461	482.000	-79.028
7462	482.000	-79.028
7463	482.000	-79.028
7464	482.000	-79.028
7465	482.000	-79.028
7466	482.000	-79.028
7467	482.000	-79.028
7468	482.000	-79.028
7469	482.000	-79.028
7470	482.000	-79.028
7471	482.000	-79.028
7472	482.000	-79.028
7473	482.000	-79.028
7474	482.000	-79.028
7475	482.000	-79.028
7476	482.000	-79.028
7477	482.000	-79.028
7478	482.000	-79.028
7479	482.000	-79.028
7480	482.000	-79.028
7481	482.000	-79.028
7482	482.000	-79.028
7483	482.000	-79.028
7484	482.000	-79.028
7485	482.000	-79.028
7486	482.000	-79.028
7487	482.000	-79.028
7488	482.000	-79.028
7489	482.000	-79.028
7490	482.000	-79.028
7491	482.000	-79.028
7492	482.000	-79.028
7493	482.000	-79.028
7494	482.000	-79.028
7495	482.000	-79.028
7496	482.000	-79.028
7497	482.000	-79.028
7498	482.000	-79.028
7499	482.000	-79.028
7500	482.000	-79.028
7501	482.000	-79.028
7502	482.000	-79.028
7503	482.000	-79.028
7504	482.000	-79.028
7505	482.000	-79.028
7506	482.000	-79.028
7507	482.000	-79.028
7508	482.000	-79.028
7509	482.000	-79.028
7510	482.000	-79.028
7511	482.000	-79.028
7512	482.000	-79.028
7513	482.000	-79.028
7514	482.000	-79.028
7515	482.000	-79.028
7516	482.000	-79.028
7517	482.000	-79.028
7518	482.000	-79.028
7519	482.000	-79.028
7520	482.000	-79.028
7521	482.000	-79.028
7522	482.000	-79.028
7523	482.000	-79.028
7524	482.000	-79.028
7525	482.000	-79.028
7526	482.000	-79.028
7527	482.000	-79.028
7528	482.000	-79.028
7529	482.000	-79.028
7530	482.000	-79.028
7531	482.000	-79.028
7532	482.000	-79.028
7533	482.000	-79.028
7534	482.000	-79.028
7535	482.000	-79.028
7536	482.000	-79.028
7537	482.000	-79.028
7538	482.000	-79.028
7539	482.000	-79.028
7540	482.000	-79.028
7541	482.000	-79.028
7542	482.000	-79.028
7543	482.000	-79.028
7544	482.000	-79.028
7545	482.000	-79.028
7546	482.000	-79.028
7547	482.000	-79.028
7548	482.000	-79.028
7549	482.000	-79.028
7550	482.000	-79.028
7551	482.000	-79.028
7552	482.000	-79.028
7553	482.000	-79.028
7554	482.000	-79.028
7555	482.000	-79.028
7556	482.000	-79.028
7557	482.000	-79.028
7558	482.000	-79.028
7559	482.000	-79.028
7560	482.000	-79.028
7561	482.000	-79.028
7562	482.000	-79.028
7563	482.000	-79.028
7564	482.000	-79.028
7565	482.000	-79.028
7566	482.000	-79.028
7567	482.000	-79.028
7568	482.000	-79.028
7569	482.000	-79.028
7570	482.000	-79.028
7571	482.000	-79.028
7572	482.000	-79.028
7573	482.000	-79.028
7574	482.000	-79.028
7575	482.000	-79.028
7576	482.000	-79.028
7577	482.000	-79.028
7578	482.000	-79.028
7579	482.000	-79.028
7580	482.000	-79.028
7581	482.000	-79.028
7582	482.000	-79.028
7583	482.000	-79.028
7584	482.000	-79.028
7585	482.000	-79.028
7586	482.000	-79.028
7587	482.000	-79.028
7588	482.000	-79.028
7589	482.000	-79.028
7590	482.000	-79.028
7591	482.000	-79.028
7592	482.000	-79.028
7593	482.000	-79.028
7594	482.000	-79.028
7595	482.000	-79.028
7596	482.000	-79.028
7597	482.000	-79.028
7598	482.000	-79.028
7599	482.000	-79.028
7600	482.000	-79.028
7601	482.000	-79.028
7602	482.000	-79.028
7603	482.000	-79.028
7604	482.000	-79.028
7605	482.000	-79.028
7606	482.000	-79.028
7607	482.000	-79.028
7608	482.000	-79.028
7609	482.000	-79.028
7610	482.000	-79.028
7611	482.000	-79.028
7612	482.000	-79.028
7613	482.000	-79.028
7614	482.000	-79.028
7615	482.000	-79.028
7616	482.000	-79.028
7617	482.000	-79.028
7618	482.000	-79.028
7619	482.000	-79.028
7620	482.000	-79.028
7621	482.000	-79.028
7622	482.000	-79.028
7623	482.000	-79.028
7624	482.000	-79.028
7625	482.000	-79.028
7626	482.000	-79.028
7627	482.000	-79.028
7628	482.000	-79.028
7629	482.000	-79.028
7630	482.000	-79.028
7631	482.000	-79.028
7632	482.000	-79.028
7633	482.000	-79.028
7634	482.000	-79.028
7635	482.000	-79.028
7636	482.000	-79.028
7637	482.000	-79.028
7638	482.000	-79.028
7639	482.000	-79.028
7640	482.000	-79.028
7641	482.000	-79.028
7642	482.000	-79.028
7643	482.000	-79.028
7644	482.000	-79.028
7645	482.000	-79.028
7646	482.000	-79.028
7647	482.000	-79.028
7648	482.000	-79.028
7649	482.000	-79.028
7650	482.000	-79.028
7651	482.000	-79.028
7652	482.000	-79.028
7653	482.000	-79.028
7654	482.000	-79.028
7655	482.000	-79.028
7656	482.000	-79.028
7657	482.000	-79.028
7658	482.000	-79.028
7659	482.000	-79.028
7660	482.000	-79.028
7661	482.000	-79.028
7662	482.000	-79.028
7663	482.000	-79.028
7664	482.000	-79.028
7665	482.000	-79.028
7666	482.000	-79.028
7667	482.000	-79.028
7668	482.000	-79.028
7669	482.000	-79.028
7670	482.000	-79.028
7671	482.000	-79.028
7672	482.000	-79.028
7673	482.000	-79.028
7674	482.000	-79.028
7675	482.000	-79.028
7676	482.000	-79.028
7677	482.000	-79.028
7678	482.000	-79.028
7679	482.000	-79.028
7680	482.000	-79.028
7681	482.000	-79.028
7682	482.000	-79.028
7683	482.000	-79.028
7684	482.000	-79.028
7685	482.000	-79.028
7686	482.000	-79.028
7687	482.000	-79.028
7688	482.000	-79.028
7689	482.000	-79.028
7690	482.000	-79.028
7691	482.000	-79.028
7692	482.000	-79.028
7693	482.000	-79.028
7694	482.000	-79.028
7695	482.000	-79.028
7696	482.000	-79.028
7697	482.000	-79.028
7698	482.000	-79.028
7699	482.000	-79.028
7700	482.000	-79.028
7701	482.000	-79.028
7702	482.000	-79.028
7703	482.000	-79.028
7704	482.000	-79.028
7705	482.000	-79.028
7706	482.000	-79.028
7707	482.000	-79.028
7708	482.000	-79.028
7709	482.000	-79.028
7710	482.000	-79.028
7711	482.000	-79.028
7712	482.000	-79.028
7713	482.000	-79.028
7714	482.000	-79.028
7715	482.000	-79.028
7716	482.000	-79.028
7717	482.000	-79.028
7423	483.000	-79.028
7424	483.000	-79.028
7425	483.000	-79.028
7426	483.000	-79.028
7427	483.000	-79.028
7428	483.000	-79.028
7429	483.000	-79.028
7430	483.000	-79.028
7431	483.000	-79.028
7432	483.000	-79.028
7433	483.000	-79.028
7434	483.000	-79.028
7435	483.000	-79.028
7436	483.000	-79.028
7437	483.000	-79.028
7438	483.000	-79.028
7439	483.000	-79.028
7440	483.000	-79.028
7441	483.000	-79.028
7442	483.000	-79.028
7443	483.000	-79.028
7444	483.000	-79.028
7445	483.000	-79.028
7446	483.000	-79.028
7447	483.000	-79.028
7448	483.000	-79.028
7449	483.000	-79.028
7450	483.000	-79.028
7451	483.000	-79.028
7452	483.000	-79.028
7453	483.000	-79.028
7454	483.000	-79.028
7455	483.000	-79.028
7456	483.000	-79.028
7457	483.000	-79.028
7458	483.000	-79.028
7459	483.000	-79.028
7460	483.000	-79.028
7461	483.000	-79.028
7462	483.000	-79.028
7463	483.000	-79.028
7464	483.000	-79.028
7465	483.000	-79.028
7466	483.000	-79.028
7467	483.000	-79.028
7468	483.000	-79.028
7469	483.000	-79.028
7470	483.000	-79.028
7471	483.000	-79.028
7472	483.000	-79.028
7473	483.000	-79.028
7474	483.000	-79.028
7475	483.000	-79.028
7476	483.000	-79.028
7477	483.000	-79.028
7478	483.000	-79.028
7479	483.000	-79.028
7480	483.000	-79.028
7481	483.000	-79.028
7482	483.000	-79.028
7483	483.000	-79.028
7484	483.000	-79.028
7485	483.000	-79.028
7486	483.000	-79.028
7487	483.000	-79.028
7488	483.000	-79.028
7489	483.000	-79.028
7490	483.000	-79.028
7491	483.000	-79.028
7492	483.000	-79.028
7493	483.000	-79.028
7494	483.000	-79.028
7495	483.000	-79.028
7496	483.000	-79.028
7497	483.000	-79.028
7498	483.000	-79.028
7499	483.000	-79.028
7500	483.000	-79.028
7501	483.000	-79.028
7502	483.000	-79.028
7503	483.000	-79.028
7504	483.000	-79.028
7505	483.000	-79.028
7506	483.000	-79.028
7507	483.000	-79.028
7508	483.000	-79.028
7509	483.000	-79.028
7510	483.000	-79.028
7511	483.000	-79.028
